Factor1,Factor2,Factor3
-1.1834770966048722,0.5069432775170413,0.27910476439077525
-0.9828624487149545,1.2277633379756139,0.7790710526802351
0.010263010642992803,-0.215997293130578,-0.21408504007273368
0.9211088503755607,-0.7934500324911039,-0.05648237281285573
0.030611440188834674,0.8923059861710005,-0.4685000932783831
-1.6818607749231274,-0.4918635668693109,0.5653909836541712
-0.5772395609547164,-0.6252665620009714,-0.42205803600000186
0.04830643584190579,-1.366565095271339,0.2616125993613839
-1.148598290017158,0.05952112901021876,-0.08218032112657266
-0.4694734675696483,0.2369426730295607,0.35847897697043146
-1.454919396438421,0.5866801611074546,0.23608150683735946
-1.046187720386817,0.5086087948712555,-0.25220370326581404
0.7645706662569904,-0.9812327935084741,0.1294733840324087
0.8784176779189492,0.15317277124969453,0.9071618722927203
-0.8338363078310598,1.3368926507888104,0.3683947799157823
-1.8904838175124863,-0.18836370455963852,-0.12105542890396467
-0.9327566416204636,-0.9223014571708471,-0.46599518231152076
-0.28447121434822903,-0.7779638107872383,0.05973931555969288
0.714484044208568,-1.3074631333245734,-0.04192983509620737
-0.7436125807383853,0.6816087399669168,0.8262182508486537
-0.9374711261208367,0.34098264415397467,-0.34177610748926085
0.4806886796790113,-0.5085211093504968,0.6412055986853599
0.16355507923948107,-0.10077123572595297,-0.2555621814175737
0.7468986953142674,-0.5352020711689195,-0.024543299248282816
-0.8552069528259447,0.5649836522406697,-0.3184863921154619
-1.7312992569357328,-0.47544355337100946,-0.2385531039072409
-0.5470785358414028,-0.5606702172934089,0.1899636321833179
-0.030582126385689853,-0.6147138990355526,0.3658236760701424
0.28568428614966707,-0.2271393016163823,0.622321018265367
-0.07331243951025933,0.04444892795624101,-0.05025761796358832
-0.6356094530362133,1.600982616586847,0.09231743221615159
0.5703077609196137,0.6124507605694336,-0.5864764236461638
1.7239153943808976,0.3902138528662348,0.5197300134900411
1.6497472520541685,1.1371546098499905,0.2544593252969329
0.7894124742091088,2.3577805517816834,-0.7580320259190144
-0.5670393601745902,-0.9342657339448966,-0.4138657237580152
-1.7464589004651165,-0.15539225884678037,0.5703252160405398
0.35950997664396583,-1.4572672157002253,-0.7060268136608953
-1.8256067208045141,0.20883670950910474,0.45498026868226554
-1.2249469263767174,0.4689645692053426,0.08359705416689453
-1.2723219610533572,0.600881177273924,-0.1968490242160352
-1.2204840136779664,0.21455616425923596,-0.6035895322478879
-0.7429242442217547,-0.050331948342340414,-0.601002558302467
-0.44498239250553134,0.10062272758983568,-0.8265060676532977
-0.154714246916954,0.1347919844545981,0.027463435076513974
-1.3617022920437891,-0.3449442916910003,-0.6090913459237192
-0.23405472171362424,-1.279426664323705,-0.05229005436060889
-1.2471534090863365,-0.02719519537606128,0.4172058420821589
0.6684354398662236,-0.02611307932546361,1.2187478870526371
0.11811491904084113,0.5912880295707624,0.7159441514115645
-0.21713996267395913,0.9768021438871608,-0.12522906759971486
-0.9552644127033554,1.5604371339517376,0.6020173689794084
0.9821741745934555,0.21391845854544372,0.04493233623963956
1.3586948508619467,0.5832755011004127,-0.06419770043185052
0.9413363963384757,1.5948718222029894,-0.538416418245286
-0.7694553084148125,-0.9669081506483523,-0.17777446090352814
-0.10348401923407272,-0.8640294152548852,-0.010872315389855428
0.17569081437077158,-0.17724111746035515,-0.9289292353944715
0.3478248329444506,0.535260598744977,-0.7161608860356979
-0.070387571390525,1.2806037803804835,-0.4850613437638823
0.29199642496005823,1.1131132486787825,-0.550645142268222
0.5017836098988091,1.1054646074436962,-0.5958660810632743
0.34248815665995547,1.3942717429480023,0.03571784580213496
1.5652781283318233,0.6103293537242434,-0.1028497339958624
2.270236844000029,0.6397385055641874,-0.8105617445141768
-0.008157799181038792,-1.3177807086444595,-0.2879389710667727
-0.6199783172222916,-0.04344846058354151,-0.3792833009636196
-0.006404852828462486,-1.056777843923896,0.3613216199828031
-0.33341752976703565,0.1562789674939573,-0.13304673587019522
0.926217718971046,-0.5537201171285718,-0.5714659665327675
-0.8096508856507797,1.4844586813550353,0.4951576518839867
-0.8215749712956573,1.5018559924722743,0.1152997910419373
0.2503567618296628,0.8486715701131724,-0.6317380282916903
-0.4365024703914852,1.4669599000195161,0.392115512599173
-0.6168624087881095,1.8686845404090289,0.3729104173247314
0.25951011641385413,-1.3722336309607568,0.5285993160279769
0.532189151769507,-1.1867037856599052,-0.49509052648269924
0.32347369929756453,-0.8443854916877127,0.6721143760054413
-0.4832118562716027,0.40586672352304376,0.0909927643000346
-0.09748937797451172,0.37560325694784186,0.10975666632458615
-0.44633249499343103,0.8599989212687571,-0.6581167245091503
0.6718961304695986,0.1085026234371692,-0.28838989631425976
1.7435264978335512,-0.5503098540900798,-0.66160309420687
-0.182237100836794,1.1594096819152064,0.49574958103642663
-0.5902567332684042,1.7759464988229288,0.4780802362090192
-1.8958593597620992,0.2974892233885277,0.27733688242781884
-1.4801352262153005,-0.5594239472048365,-0.2629919062903959
-1.1836677165333398,-0.5894342106196779,-0.602984740529783
0.5035156819621158,-1.8516040226107737,-0.6784589799168899
-0.21182522030184556,-1.0531546937853098,-0.6290982764115706
0.39686923950158315,-0.6081223216852032,-0.07717981513590759
0.428581874839425,-0.3436962246349791,0.17431518439016744
-0.265814004630779,0.5006003806214778,-0.13228103202120142
-0.7121408406146292,0.6342889103017418,-0.325294226456971
-0.3726603457474363,0.6034501411617386,-0.4990336939322241
0.05975947110529932,-1.1684656086656613,-0.06917818571463875
-0.7731264177816212,0.16816804302552424,-0.024933780940191504
-0.20771407138683556,-0.5890076079033769,0.5648586604629978
1.0521003001303944,-0.3810361319171563,0.8128332479955229
1.6503445060127508,0.23630956390193394,-0.370676982884282
2.383769190024649,0.3768994193265728,-0.10515004454016959
1.1711677661873114,1.934129029247676,-0.3857105025089446
1.959401076040215,1.3675585070342096,0.2305345125145904
2.416408102514305,1.2053242598151217,-0.050849300248414296
1.6689989378130394,2.1639771435968465,-0.6244207772581873
0.2092748241404715,-2.1390618304977242,-0.20999343389989272
-1.1486583257698726,-0.36776942524087614,-0.4937211396218929
-1.7216489126212486,0.1463749688319988,-0.2008286410352733
-1.361213902836658,0.13742381040594404,-0.4287908133697936
0.6490582304219253,-0.6667313279678809,-0.16333469408528406
-0.102452892105339,-0.2512544756948777,0.3197598691606517
0.05908088382768781,-0.7969638790297304,0.09735669267461135
0.8962012805826968,-0.9466618187620924,0.3036855836105168
-0.04003265958948299,0.7350598119262234,-0.7398524734698734
0.5791041188978312,-0.2636823120928251,-0.3515362121659046
-1.3346062867940758,-0.7311551484848594,-0.11939394735979142
-0.2238556313208055,-1.4013692873235772,0.06465315398489206
0.1825340432702839,-1.392106945448079,-0.4126148433839775
-1.3607313567133654,0.27921471267512504,0.033304258592264366
-0.16597360388516422,-0.6728340284200879,-0.5061931500789308
0.4492429406895769,-0.5712869925438466,1.0131235698990404
0.17025272556997298,0.6582333167246158,0.20545649042613848
1.054297272380151,-0.1456003449770101,0.043270662573936816
0.00577391486284862,1.5764125026705569,0.38245959406163443
0.20123431778788156,0.9035095826702146,-0.008441029179501472
0.49974798041355417,-1.5869372002911584,-0.3667506950336802
-0.35046582685548205,-0.7292650323689438,-0.05234611158373109
0.2902133164434584,-0.4531157233573096,0.449426049859666
-0.7346083989917559,0.6769160303977719,-0.4223578594163851
0.30928785118569985,0.039487380475990055,-0.41986841591281043
1.2053420473673828,-0.33614809356432224,0.7175261243994933
-0.5149578877189955,1.6700652721194273,-0.27329789341908745
-0.3447629784447508,1.638306150309267,-0.12959186967693537
1.4484243508758132,0.3283059458750159,0.1244016337836163
-0.43507382914165443,1.6716121596822262,0.6047143541616274
0.03850227783050752,-1.0789481771788798,-0.11646748551302348
0.45786567744384127,-0.6221513704702769,0.8294664187977131
-0.5184188935430631,1.1178425704053379,0.1653902566893085
0.9792799707307039,-0.8815843694212988,0.06991817354047522
1.5361165516620068,0.013648090870701329,-0.12790033546440976
1.682967148305426,0.24078907260473448,-0.6816111784257167
0.3426915048466357,1.7900884572722795,0.4698095147985424
1.8679919738448412,1.0886972764438747,0.5373949163882198
0.6298666747062396,2.5313177504549422,0.37970004498686716
0.39491394195100027,2.539832823199495,-0.3542300596314533
-1.5419049927976152,0.02798639531287997,0.1539695914305641
-1.7875392152051428,-0.10926692162511774,-0.6319792652864386
-1.093044826303451,-0.18647623524736923,0.11198034450495771
-0.09912499652339948,-1.1578601041795658,-0.5865510285002967
-0.4156688771160496,0.5214436949638843,-0.16088883092378078
-0.43378312503251737,0.6762561238600807,-0.7677423416859528
-0.3254070979432678,0.7449487143389549,0.521257419011611
-0.718611985278142,0.9610961730235039,0.5052757389804142
0.38808235130283564,0.11960494126156666,-0.28276195610746574
1.091928572854115,-0.672936065057473,0.1197918271740035
-0.6916423029481933,-0.4035629375725653,-0.3865188568409074
-1.0796597501004963,0.19018166303045872,-0.061320652209687646
-0.5972101045189859,-0.49602866102232185,0.2134700959053266
-0.12754797183384758,-0.03611089730616379,0.5857309678386627
-0.5891739806684094,0.31535463212028997,-0.007535660995988496
-0.5631046467274572,0.5491028623332362,-0.03861999563000874
-0.5244742902521751,0.6737087269774282,-0.17372438599249132
-0.7210391978372422,0.7530862655460522,-0.30598472476940664
1.4009018256368118,-0.9302872879728975,-0.39413111250464167
0.7165031519836917,0.4112927153753612,-0.6526159244806334
0.5726125796572291,-1.2998727494201798,-0.007478170715624907
0.8078601669058323,-1.4620779400412762,-0.0706368825439242
-0.5425280995300348,0.01146487293029751,0.3014204566659305
0.3369170695166947,-0.642803344317024,-0.08485956843898232
-0.2557830331118811,0.44568422749244724,-0.5836583227195205
0.4168163347458718,0.036340086059154626,-0.3830772363317309
0.8745964298077082,0.1407075051164192,1.0987435283781886
-0.0073214471375969625,0.5476249067243475,-0.05590753465646348
0.2062892124201105,1.2448831378888399,-0.28026108222662754
0.7171421810733206,0.6977584923925284,0.2603875750946485
1.0109513321769457,-2.4308830695256716,-0.6085326476295987
-1.567490330385443,0.3747258074568563,-0.3372203654736442
-1.3120399005552073,0.1294196784645296,0.14745832250427368
-0.38887483019951574,-0.8597675062345929,0.3427036467160794
-0.5284454429803901,0.04824466515865868,0.7365870860970937
1.0214132597380883,-1.0937014123436324,-0.4625346115163656
0.34658206843651573,-0.2151328852999049,0.5300935156424273
0.6575926486189171,-0.2794294727534441,-0.32845628408210686
0.7950148355779997,0.3958033321765303,1.1269829674440615
-0.29031529906836295,1.5294234324515996,0.02322977551867007
-0.040516353603546634,-0.8223331483552211,0.3839742346022773
-1.385373169139064,0.33089018237836226,-0.5434510441991905
0.4861789197608075,-0.8704986092148032,-0.37972500478738663
-0.07290956147834404,-0.04136997560042775,0.02059622551121966
-0.6771315854290534,0.8860333484420438,-0.2479845334485258
1.0386648855243201,-0.8280090254961121,0.026167928204525272
-0.338299037350246,0.5558778537334402,0.6913334513313267
1.4226759439692989,0.12259175473678861,-0.09922198260566832
0.2592026870107063,2.1865455272325436,0.13679818324212029
2.0551497877764016,0.5715058256744275,0.48374404155152373
0.38131293846495057,-1.024737542909588,0.7216337130337874
-0.226408633354339,-0.6660228247648909,0.3240550025654592
-0.9621663713304398,0.7225556410103946,-0.32538961219593104
0.5422245727035576,-0.608937995596242,0.12018506701197951
1.43585465125388,-0.4479838765752945,0.0819307293335939
1.2771012841608342,0.3093501841625415,-0.02668678808176657
0.28703550133049777,1.4893134858838102,-0.5905151827584368
1.6286691146703955,0.515645723409465,0.3199553471499971
0.9008718848179955,1.8256320067872398,-0.46753519076106803
2.2107854898463497,0.9479427868002062,-0.41429908635391566
-1.0068644811556202,-0.5653910910246934,0.06473087099153431
-1.2287824837319077,-0.6044403207024825,-0.3348709859016659
0.12367606622808784,-0.85324959301603,-0.3853902485109821
-1.084536665396382,0.012566519726076782,0.4493082633085812
0.10780578657308897,-0.11184134337032053,-0.4816064588202194
-0.10567004629002544,0.16140886354209524,0.22196043416111783
-1.0609827175800985,0.5767458227302104,0.5896031876325185
-0.7683832450256081,0.5608709387449209,-0.4030397574288689
-0.869655266136169,1.2752499535031423,0.07726299369810502
0.8656504311331468,-0.44747825483497694,-0.1985738762171586
-1.5286925824292728,-0.2578619026378227,-0.5098760712732328
0.20284968192378658,-1.8142833747793714,-0.22393694276533246
-1.322447969249326,0.42605487386256524,-0.7855246764142063
0.4878636868346939,-0.17437155371951316,0.9131888711228897
1.1147028443677065,-0.24667890773388237,0.018463143078711188
-0.6557533204483142,1.6063770742548995,0.34242500460729464
0.0707416252962591,1.0420640092591351,-0.8153707519780155
0.9419108189519548,-0.14588460809753714,0.1752522571874705
1.2289500557155615,0.4620781456906981,-0.22099693238841356
0.07320714113920337,2.5684175340213518,0.5974118997389185
-0.6521916159417157,-0.9122182633347995,0.5799249498007057
-0.8044951570779224,0.21054161924849008,-0.6767113673403264
0.5780568795849362,-1.050518822145371,-0.6748571059487811
0.7953636977620678,-0.20675761891543154,-0.22943920604284893
-0.8464667186083303,1.2222720927038766,-0.09211880975851272
1.532720376467793,0.2859910151059096,-0.15521290072151653
1.6024351984059013,0.4533291590111046,0.4006124978254116
1.8877069908318327,1.1602098467415107,0.007345301667052863
0.8319372459401333,2.44063033036827,0.035387706000785835
0.45778487085754194,2.8488349146662135,0.2971543072462618
0.21901720044236797,-1.4625489916232075,0.25576212836330003
0.36260232114412644,-0.871660352445688,0.7394733170922099
-0.7439806474608855,0.36916387529904693,0.3418406543942091
0.8019322810169582,-0.20267982584455413,0.24923191612002552
0.305169194700486,0.5428364922318357,-0.2704898156497392
0.40008111450201966,0.6237062653344854,-0.4373369774972551
0.1652276432867144,1.294043790824129,-0.4011762797975016
-0.4040343512527333,1.3186777865707193,-0.1914950763885523
1.3509803257062603,0.6687946981856525,-0.18829574051905343
1.6622348156412319,0.7193097369556313,0.13912824825079928
-0.43046245733153665,-1.1392171906262158,-0.07024941405195723
-1.723253429418026,0.6163166665421029,0.5569695721478504
0.0375595364636265,-1.2959758088000592,0.21858135736308135
-1.5080674775248073,0.0023460699765907637,-0.9063402574276166
0.96800619424907,-1.1618695446736869,-0.3772201508102669
0.26182969360911296,-0.3204097239320141,0.3205924236012983
-0.8569370633467837,0.916254674096014,-0.3043971050397611
-0.426355355445138,0.500058392260426,-0.33112866283307146
0.7395347775399853,0.12849301618365425,-0.35539770936466636
-0.20876944857848315,1.3477052039767958,0.07263460897850563
0.2058437014402007,-1.0311855281833804,0.3868971234856198
-1.9076225613513997,0.3580316883874175,0.2870770444845719
-0.019473732879011676,-0.5355862060447156,1.114614228413408
0.3460235496301481,-0.3948433828150034,-0.7443963797366818
1.5793222037325951,-0.7642410734314574,0.05526851598082837
1.3457495101788324,0.3315848700043254,-0.708841528843295
0.011738446017960303,1.5299975454063364,0.33632814499600266
1.657108687908046,0.4744890038083816,0.5885861282934195
-0.11551113485610556,2.1109313621421837,0.31601227150056593
0.08216993359787116,2.1382571490646036,0.319949918774331
-0.21791411667692243,-1.132648634285798,0.02860492594691223
0.7547764033735507,-1.441863137420078,-0.017052931565979475
0.9180248694147544,-0.4197105058418606,0.1835572777110636
1.38161329769437,-0.08076716642442401,-0.09425530461784741
0.6150412065728822,1.2495995345409159,0.6653542713268016
2.4310187641342225,0.4869066134871656,0.13669874749797958
2.570014450237923,0.8044352102776543,0.49882967220679625
1.7906861585195444,1.9355574749892352,0.54968498513263
3.1668137796916462,0.8779470631325934,-0.4701252891910365
2.672915812743442,1.7549400756620301,0.04820032185803622
-1.0574521664934333,-0.543680208450498,0.1623810431981129
0.21379941892610613,-0.49375710190324923,0.34886233133285655
0.44510149720892483,-0.43112297030093477,0.03420449651513174
1.1477377823481405,-0.09744891028122646,0.6758845645076009
1.3593426815668863,0.5155894349496897,0.11058626845538617
2.438651494527925,0.4407330668900827,-0.21761059935677562
1.457549067909681,1.769973302985593,-0.16132158719963716
2.649849913282319,0.8795561329728856,-0.28124863325872324
2.4538225353768737,1.4201057771755157,-0.29812267424374134
2.215927629869501,1.9840800321260579,0.9803179869286613
-0.11437042476900287,-1.181315300780595,0.3249275349331945
-0.31480058248489967,-0.45755740723538463,-0.8490897126687161
0.9646329075023435,-0.8625015590988517,0.5581529737829108
-0.2449245333130632,0.7241838900634627,0.21400756823686862
-0.14760399699362042,1.31943246269407,0.46892956813076125
0.3207777718274763,0.7373081059983067,-0.4281188310475225
-0.3717137261384483,1.677233937470555,0.7701215679328988
1.1056261315605993,0.2821835668301347,0.5685596862137842
1.4593367653857678,0.4709606155467849,0.8398791261240733
1.7621228012715378,0.9303514426464043,-0.08971052297466582
-0.03185616883484513,-1.2511794522938877,-0.6105838323811286
1.0144629404440486,-1.5169714866566115,-0.39092835280376304
-1.1730190405535863,0.5764982643336971,-0.38215346143881546
0.08090954023131773,-0.3775272797492171,0.22393806127747878
-0.5891722175325593,0.6442375262282634,0.2028387261985812
0.6612877603583647,-0.16711812576487572,0.8375527990747221
-0.5309572179612496,1.7791215234065132,0.4509358876420296
-0.3216226032183283,1.120790905170648,-0.47932189076153814
0.025324874761608152,1.2806289445724228,-0.4596422830746003
1.2905828055529611,1.192112139242153,-0.36206685328497673
-0.2913397551996114,-1.4454812519050833,-0.5958189636937065
-1.509968575476926,-0.17028510538588762,-0.43268936977797545
-0.03229881883739854,-1.1772689170267872,0.24078796624958898
-0.8922030613285958,0.2306285071927224,-0.6202731896621901
-1.4850233716522456,0.27582953171394425,-0.26046011818363557
0.3858670628787965,-1.5542473672473094,0.5468590718367287
-1.371808030539408,0.8949316429961764,0.22473993978544277
-0.9445330108686689,0.35704815522199435,-0.4626335614992172
0.32683892868785175,-0.37921564360715404,-0.1767093937582438
0.754827213606811,-0.483733068363526,0.07915118479955689
-0.26311169858561884,-0.8759752420697636,0.05097350634933534
0.8259002550089796,-2.037321579157854,-0.4499340343104382
-1.421984070556074,-0.24883021358658491,-0.3652560673415063
0.5890485228135844,-1.6050441149939347,-0.0013522088154196922
-1.3648284386567877,0.9307815155118286,0.24095232031175962
0.40191843618964007,-1.0740810898036002,-0.8383231960930259
0.688778048357215,-0.5109529889999104,-0.4458627511362849
1.105867285456696,-0.4201821607096968,0.654737710557013
0.467114617561329,0.31280220000945774,-0.4154226008723047
-0.42688404968499577,1.1809483010003647,-0.8793540265504322
-0.8607120961915555,-0.7715462218624809,-0.20154219411500768
-0.6934067953789839,-0.19146933685547693,-0.20007824837942254
-0.3686660604894276,-0.13173302837213977,0.37744916800188183
-1.480152425582146,0.9189381383555405,0.20187749767235114
-0.5153880934586206,-0.0056045363161708805,-0.25800885824061537
0.13361132136565232,0.13222967734766428,0.2673567910348565
1.3422520532925333,-0.6130070164634611,-0.6699348126335092
-0.4949346497778892,1.5441859810493792,-0.38805938517410854
-0.5438556758915163,1.1854092591146264,-0.6217720855657064
1.7390969410890469,0.089582634182605,-0.7161953711883093
0.07442652779709892,-1.1794830219591923,0.6025511899472961
-0.6943460063392266,0.24955121336230326,0.4899679108954243
0.5724103851466993,-0.35030707471752404,0.29171906261409525
2.023197592607218,-1.3915545226249564,-0.825939601306675
-0.11893693954892762,1.7638345163312354,-0.006123868997660099
0.265399163434425,1.8053007045176621,-0.0005739654380285884
0.023409806090412367,1.5723250131598667,0.24329956156640886
0.281270533132967,1.5893748065620352,-0.42591847346604456
2.260699776109614,0.3304212564537121,-0.298207064179787
2.124991199497713,0.9186534404072426,-0.47213194418872734
0.31541866599216095,-1.4483337925206405,0.592124705876923
-0.7185387274395786,-0.11388289682968449,-0.26264825057461605
-0.8020506001615688,0.38602145203423727,0.2907942886155681
1.0254802816286461,-0.6263985433924061,0.33375789913469256
-0.4482211160111102,0.7229966263741281,-0.25742951475211845
-0.4777117702826008,1.344999596209572,-0.3788268725341723
1.6827991858558224,0.3432526279239205,-0.5896001517702153
0.7917889956196295,1.7125378689695165,0.13928431691509152
1.7617250140305731,1.0367191284006747,-0.5598655277164979
1.7160753487995917,1.3765889758103333,-0.381974352942993
0.525848348808999,-1.5677806007952833,0.08307176275645914
-0.47107915283594526,0.09964687210846594,0.40765688841287906
0.7895563774130607,-0.4048027708895663,0.8755534832143318
1.0355812757414182,0.10330220808360789,0.4784579319441283
0.5295364654333615,1.3972565753604271,-0.110522150000858
1.2367541352214249,0.8751286866923398,-0.09857177667672927
2.076368141956784,0.6995547054730451,0.5597178031570331
1.281889625113427,1.5696985930639806,-0.025735830316108457
0.4590329694334084,2.3160907218738322,0.061370679533727115
0.5760712402528472,2.7003576774170734,-0.3472094004235242
-0.3425073150606169,-1.249485956919538,-0.8542042565764367
-1.5340248856978638,0.8676054257281576,0.570688001403583
0.6961545677018691,-0.6679347311434979,-0.810518506099237
0.020219496633669672,-0.6089891143320572,0.396615491605686
0.03947454957485081,0.6238662308960721,-0.6442597543971139
1.5571307082337391,0.04138296618772154,-0.6153223873373415
-0.4556479501618902,1.2902164644309775,-0.26763186529099264
0.20885083195140908,1.2758819778011392,0.2093879887562795
0.27922492334251436,0.6937078825768525,-0.41021104917760914
0.9120701292494476,0.9623897423784337,-0.3007687409391602
-1.2813208137821501,-0.30578308371105234,0.4787554167746705
-0.15898618361919498,-1.7177171224760628,0.18464017593568557
-0.10114064342125707,-0.6320898928568923,-0.13557963246850865
-1.293163696990762,0.42909744179404496,-0.8225710997025186
0.39789138909094895,-0.7693274090689985,-0.24619693460834813
0.39460016412394605,0.29383275430287403,0.32066234342508
1.7275379931318389,-0.20061008857498105,-0.1539788976805186
0.20812028086196163,0.6873158703533577,-0.34496631040164827
1.3842615025407932,0.31003269757559854,0.5298980080008737
1.679409110168732,0.797223173399316,-0.7659114979348765
-1.7590941587429805,-0.17810441165121677,0.26562854738348574
-1.4040925276170841,-0.19652555317733472,-0.45907944287577307
-1.1455953145308033,-0.19578544324085187,0.4094756771031614
-1.3812276801833103,0.27152431179964737,0.4542962681349137
-1.8605348835854996,0.4288696967182831,0.40059079538841513
0.1487876396623549,-0.7166816171635922,-0.6330210325807806
1.2197841923572708,-0.6297218968059007,-0.12864933565251566
1.5479924096283377,-0.02614164510867742,-0.11152562369179754
0.4149632301476992,1.5485600845214125,0.20888199669624277
-0.0114026502361896,1.381828917924465,-0.3632464635483422
0.6539228335093183,-1.8817238325388754,0.5814713778999889
-0.7867348245700945,0.738855571594188,0.481617703502656
-0.1904925355782471,-0.46677083311072637,0.4140295096790266
0.234930471398918,-0.38809617987678857,0.9281351505411464
1.62449656579791,-1.353225811424175,-0.24372608767152185
0.17589929208940555,1.383114474653737,-0.2622319487571752
0.19074561363949266,0.6666509319683132,-0.42928623480720235
0.9040378412649208,-0.5378535314782792,-0.022384507942034997
-0.33217250573547386,1.572031993197425,0.731465414438969
-0.2664850437605058,1.4322506583351482,-0.06157419034170672
-0.4913208022152483,-0.6368895149936178,0.725625156725821
0.2546559523989199,-1.3677449913785364,0.3250040898008332
0.40578968400434884,-1.0534345594266863,-0.055744729374678025
-1.0337995142903846,0.894405656600204,-0.14698216589861962
0.9562707422964908,0.008827505046504907,1.1558904352600912
-0.3704388748290656,1.1968631672266634,0.453556251285368
1.501394858823509,-0.22666597264674376,0.8442179144095523
-0.04959857810466096,2.496021894415222,0.9902781810156441
1.1711754274401442,1.2509171980698426,1.079841546231708
0.20349040771731078,2.2821011727652505,0.34917222875987236
-1.833979434175595,0.22518866405135615,0.14308826659846458
-0.0644827408612634,-0.8444195025568468,-0.23680018069254605
-0.008399548751489728,-0.5270466889397704,0.05449049161133537
-1.2866759069643243,0.48849322169145043,0.13248318652898233
-1.2483882751378017,0.003869510764839314,-0.9145426593799783
-0.62786417107237,-0.3212492062164395,-0.8496289982306064
0.5065697683682254,-0.7165103382286607,-0.918563435785224
0.6565818063961324,-0.6389023847753781,0.03250006773867134
-0.45719080427236064,1.4239815644359795,-0.8626838827937985
1.1595752651663553,-0.33316454454423317,-0.059112443938669865
-1.7351042707806978,0.08054062690499175,-0.3943379226028304
-1.8956278057434601,-0.2933115940472787,-0.6317021514645355
-1.6137510935791584,0.19375501286829316,-0.43694696113191095
0.005191678713997343,-1.858082889943375,-0.09298919063915734
-8.191087437988507e-05,-1.6054773958629724,0.25676077086705446
0.592697410577638,-1.531854797918946,0.02214992039412821
0.33616519661232436,-0.566205785120023,1.2079953601065083
0.49948135161637724,-1.2328491839001134,-0.8608175116874419
-0.4115194993413223,0.18817131441522378,-0.18249261237470968
-0.7744170563423699,0.3367829951247417,-0.06232807435636199
0.6975148065701092,-2.4702778909901713,-0.3371591038752622
-0.4779204384922679,-1.0238063497814087,-0.11075537733556946
-1.257579668534413,-0.19268222265651674,-0.5942049835366242
-0.864185232493733,-0.12672916446990204,0.7921384844914232
-0.4723129664083548,0.022817762592141997,0.4114857253678429
-1.175441040328307,0.10402706356754317,-0.36094071498092695
0.8824994746162989,-1.634563801564538,-0.2995556699186885
-0.031126777069829456,-0.44061092283790126,0.05824996864813049
0.5387946148883986,-0.7092249311596986,-0.08424314347898121
-0.507340040967274,0.520914971154957,-0.6728283373255747
0.1651980063274476,-2.150417380263453,-0.7380885955453237
-1.3593504328612862,-0.10977147373393521,0.29239490535256085
-1.881490774181209,-0.15557119222957316,-0.33405186992429586
-0.07285847751735404,-1.6449944172507875,-0.3639787369369307
0.3602576590778051,-1.3888772092479127,-0.40840218408712947
-0.14251717924256196,-0.3807712026885975,0.5152123306878188
